id_student,code_module,code_presentation,gender_num,imd_band_num,education_num,age_num,disability_num,num_of_prev_attempts,studied_credits,early_registration,reg_days_before,unregistered,total_clicks,active_days,avg_clicks_day,max_clicks_day,n_resources,click_density,avg_score,min_score,std_score,avg_tma_score,n_submitted,n_late,avg_submit_delay,risk_level,risk_label,final_result
627933,CCC,2014B,1,10.0,2,0,1,0,120,1,43.0,0,583.0,47.0,2.699074074074074,67.0,42.0,12.404255319148936,61.5,40.0,18.218122845123204,76.5,6.0,3.0,1.0,3,Very High,Fail
627947,CCC,2014B,0,3.0,2,1,0,0,60,1,67.0,1,1304.0,39.0,6.721649484536083,303.0,34.0,33.43589743589744,80.0,80.0,0.0,0.0,1.0,1.0,2.0,3,Very High,Withdrawn
628022,CCC,2014B,1,1.0,2,0,0,0,60,1,52.0,1,8.0,1.0,2.6666666666666665,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
628029,CCC,2014B,0,9.0,2,0,0,0,60,1,28.0,1,1090.0,89.0,3.5737704918032787,78.0,66.0,12.247191011235955,90.125,70.0,9.818895777311944,93.0,8.0,6.0,2.5,3,Very High,Withdrawn
628053,CCC,2014B,1,2.0,3,0,0,0,60,1,29.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Fail
628086,CCC,2014B,1,2.0,2,1,0,0,60,1,54.0,0,2239.0,125.0,3.3669172932330826,67.0,70.0,17.912,89.88888888888889,79.0,7.1316976317782235,94.25,9.0,6.0,1.375,0,Low,Pass
628090,CCC,2014B,1,5.0,3,0,0,0,30,1,29.0,0,451.0,17.0,3.9911504424778763,94.0,27.0,26.529411764705884,48.5,25.0,19.672315572906,46.0,4.0,4.0,3.25,3,Very High,Fail
628122,CCC,2014B,0,6.0,3,0,0,0,30,1,22.0,0,194.0,15.0,3.88,69.0,17.0,12.933333333333334,80.0,80.0,0.0,0.0,1.0,1.0,2.0,3,Very High,Fail
628141,CCC,2014B,1,1.0,1,0,0,0,120,1,45.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
628157,CCC,2014B,0,2.0,2,0,0,0,30,1,66.0,0,1702.0,94.0,3.3836978131212723,54.0,90.0,18.106382978723403,94.44444444444444,90.0,2.6509956200978113,95.0,9.0,4.0,0.625,0,Low,Distinction
628214,CCC,2014B,1,8.0,1,0,0,0,60,1,52.0,1,85.0,6.0,3.269230769230769,21.0,10.0,14.166666666666666,30.0,30.0,0.0,0.0,1.0,1.0,2.0,3,Very High,Withdrawn
628293,CCC,2014B,1,3.0,3,0,0,0,30,1,17.0,0,1576.0,78.0,3.9203980099502487,95.0,61.0,20.205128205128204,73.44444444444444,48.0,13.965234612342815,83.75,9.0,7.0,3.625,1,Medium,Pass
628366,CCC,2014B,1,5.0,1,0,0,0,60,1,57.0,1,227.0,12.0,4.283018867924528,39.0,11.0,18.916666666666668,40.0,40.0,0.0,0.0,1.0,1.0,2.0,3,Very High,Withdrawn
628383,CCC,2014B,1,3.0,3,0,0,0,30,1,34.0,0,9046.0,168.0,7.43303204601479,221.0,107.0,53.845238095238095,84.77777777777777,65.0,11.829811682543575,83.75,9.0,4.0,1.0,0,Low,Pass
628506,CCC,2014B,1,7.0,2,0,0,0,30,1,36.0,0,823.0,68.0,3.6096491228070176,73.0,42.0,12.102941176470589,70.0,8.0,25.436194683953808,79.5,9.0,5.0,2.5,1,Medium,Pass
628527,CCC,2014B,1,4.0,2,0,0,0,60,1,44.0,1,467.0,32.0,3.1133333333333333,69.0,41.0,14.59375,72.0,70.0,2.0,72.0,3.0,2.0,0.6666666666666666,3,Very High,Withdrawn
628565,CCC,2014B,1,6.0,2,0,0,0,60,1,29.0,1,1096.0,62.0,3.15850144092219,60.0,74.0,17.677419354838708,68.5,60.0,7.371114795831994,68.0,4.0,3.0,1.5,3,Very High,Withdrawn
628575,CCC,2014B,1,3.0,2,0,0,0,90,1,50.0,0,724.0,46.0,3.3364055299539173,66.0,55.0,15.73913043478261,69.57142857142857,50.0,13.28980991658826,72.5,7.0,3.0,1.5,1,Medium,Pass
628663,CCC,2014B,1,,1,1,0,0,30,1,25.0,0,871.0,44.0,3.262172284644195,71.0,76.0,19.795454545454547,71.88888888888889,48.0,14.555449533116835,73.0,9.0,4.0,0.75,1,Medium,Pass
628677,CCC,2014B,0,8.0,1,1,0,0,90,1,43.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
628718,CCC,2014B,1,7.0,2,0,1,0,90,1,45.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
628725,CCC,2014B,1,6.0,1,0,0,0,90,1,57.0,1,9.0,4.0,1.2857142857142858,2.0,4.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
628771,CCC,2014B,0,10.0,3,0,0,0,30,1,61.0,1,128.0,23.0,2.0317460317460316,19.0,17.0,5.565217391304348,83.66666666666667,70.0,12.34233905438241,94.0,3.0,3.0,1.6666666666666667,3,Very High,Withdrawn
628803,CCC,2014B,1,3.0,2,1,0,0,90,1,61.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
628846,CCC,2014B,1,8.0,2,0,0,0,90,1,29.0,1,78.0,10.0,1.9024390243902438,16.0,19.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
628938,CCC,2014B,1,1.0,2,0,0,0,60,1,60.0,1,38.0,5.0,2.111111111111111,8.0,6.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
628993,CCC,2014B,1,8.0,3,0,0,0,60,1,54.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
629081,CCC,2014B,1,5.0,3,0,0,0,60,1,45.0,0,302.0,13.0,4.4411764705882355,104.0,28.0,23.23076923076923,80.0,63.0,14.798648586948742,76.5,3.0,2.0,1.0,3,Very High,Fail
629164,CCC,2014B,1,3.0,1,0,0,0,60,1,50.0,0,5508.0,165.0,4.4527081649151175,189.0,114.0,33.38181818181818,94.77777777777777,90.0,3.632415786283895,95.0,9.0,4.0,0.0,0,Low,Distinction
629209,CCC,2014B,1,6.0,3,0,0,0,30,1,29.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
629270,CCC,2014B,1,5.0,2,0,0,0,90,1,22.0,0,395.0,32.0,3.6574074074074074,44.0,27.0,12.34375,48.0,48.0,0.0,48.0,1.0,1.0,11.0,3,Very High,Fail
629342,CCC,2014B,0,4.0,3,1,0,0,60,1,36.0,1,1831.0,89.0,3.3050541516245486,76.0,83.0,20.573033707865168,60.166666666666664,40.0,13.862419221285537,55.333333333333336,6.0,4.0,4.333333333333333,3,Very High,Withdrawn
629445,CCC,2014B,0,2.0,3,0,0,0,30,1,27.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
629500,CCC,2014B,1,9.0,2,0,0,0,60,1,52.0,1,153.0,14.0,3.0,37.0,15.0,10.928571428571429,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3,Very High,Withdrawn
629560,CCC,2014B,0,5.0,1,0,0,0,60,1,53.0,1,432.0,25.0,3.630252100840336,29.0,27.0,17.28,70.0,70.0,0.0,0.0,1.0,1.0,2.0,3,Very High,Withdrawn
629601,CCC,2014B,1,6.0,3,0,0,0,60,1,28.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
629613,CCC,2014B,0,5.0,1,0,0,0,90,1,34.0,0,83.0,8.0,2.3055555555555554,11.0,17.0,10.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Fail
629623,CCC,2014B,1,4.0,2,1,0,0,60,1,54.0,1,63.0,2.0,4.2,16.0,10.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
629628,CCC,2014B,1,6.0,1,0,0,0,60,1,28.0,1,137.0,6.0,4.151515151515151,53.0,15.0,22.833333333333332,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3,Very High,Withdrawn
629632,CCC,2014B,0,2.0,2,0,1,0,90,1,54.0,1,32.0,1.0,2.6666666666666665,11.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
629654,CCC,2014B,0,4.0,2,0,0,0,60,1,41.0,0,922.0,49.0,3.644268774703557,51.0,57.0,18.816326530612244,56.0,32.0,19.116186110952455,55.333333333333336,8.0,5.0,2.857142857142857,3,Very High,Fail
629692,CCC,2014B,1,2.0,2,0,0,0,120,1,29.0,1,189.0,3.0,9.45,84.0,6.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
629694,CCC,2014B,1,1.0,2,0,0,0,90,1,54.0,0,118.0,7.0,3.0256410256410255,25.0,15.0,16.857142857142858,50.0,50.0,0.0,0.0,1.0,1.0,2.0,3,Very High,Fail
629696,CCC,2014B,1,9.0,3,0,0,0,90,1,28.0,1,1559.0,60.0,5.451048951048951,224.0,49.0,25.983333333333334,95.2,90.0,4.604345773288534,92.0,5.0,3.0,1.2,3,Very High,Withdrawn
629710,CCC,2014B,1,,3,1,0,0,90,1,45.0,0,2879.0,144.0,2.9377551020408164,47.0,116.0,19.993055555555557,93.77777777777777,70.0,9.284096318136971,97.25,9.0,4.0,1.0,0,Low,Distinction
629766,CCC,2014B,1,10.0,1,0,0,0,60,1,52.0,0,1185.0,78.0,3.923841059602649,73.0,62.0,15.192307692307692,91.0,76.0,6.8738635424337575,92.0,9.0,4.0,0.625,0,Low,Pass
629773,CCC,2014B,1,8.0,2,0,1,0,90,1,22.0,1,124.0,22.0,1.6533333333333333,19.0,20.0,5.636363636363637,80.0,70.0,14.142135623730951,90.0,2.0,1.0,0.5,3,Very High,Withdrawn
629798,CCC,2014B,1,8.0,1,0,0,0,60,1,44.0,1,590.0,33.0,3.8562091503267975,36.0,28.0,17.87878787878788,63.0,39.0,21.059439688652688,55.5,5.0,3.0,1.0,3,Very High,Withdrawn
629862,CCC,2014B,1,7.0,1,0,0,0,90,1,51.0,0,2876.0,112.0,3.4650602409638553,79.0,87.0,25.678571428571427,81.33333333333333,70.0,11.129540272026814,98.0,6.0,4.0,1.6,0,Low,Pass
629887,CCC,2014B,1,3.0,3,0,0,0,60,1,22.0,1,51.0,2.0,3.4,31.0,13.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
629890,CCC,2014B,1,3.0,2,1,0,0,30,1,34.0,0,339.0,11.0,4.6438356164383565,82.0,28.0,30.818181818181817,85.33333333333333,80.0,5.033222956847167,80.0,3.0,2.0,1.3333333333333333,3,Very High,Fail
629893,CCC,2014B,1,7.0,2,0,0,0,60,1,51.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
629906,CCC,2014B,1,1.0,1,1,1,0,60,1,51.0,1,346.0,7.0,7.208333333333333,106.0,16.0,49.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
629936,CCC,2014B,1,1.0,1,0,0,0,60,1,15.0,0,1063.0,28.0,7.2312925170068025,150.0,37.0,37.964285714285715,77.4,65.0,13.939153489362258,71.5,5.0,4.0,2.0,3,Very High,Fail
630005,CCC,2014B,1,5.0,1,1,0,0,60,1,43.0,1,640.0,54.0,2.302158273381295,48.0,64.0,11.851851851851851,54.0,48.0,8.48528137423857,54.0,2.0,2.0,9.5,3,Very High,Withdrawn
630012,CCC,2014B,1,6.0,2,0,0,0,60,1,44.0,0,1171.0,44.0,4.486590038314176,176.0,52.0,26.613636363636363,92.4,90.0,3.04959013639538,0.0,5.0,4.0,2.0,1,Medium,Distinction
630047,CCC,2014B,1,2.0,1,0,0,0,60,1,50.0,0,7822.0,144.0,8.225026288117771,245.0,80.0,54.31944444444444,61.4,46.0,10.139033484509259,0.0,5.0,4.0,2.0,1,Medium,Pass
630086,CCC,2014B,1,7.0,3,0,0,0,60,1,47.0,0,1371.0,65.0,2.892405063291139,66.0,84.0,21.092307692307692,74.22222222222223,57.0,11.355370731263884,81.0,9.0,5.0,1.75,1,Medium,Pass
630152,CCC,2014B,1,6.0,2,0,0,0,90,1,15.0,0,158.0,19.0,2.6779661016949152,47.0,18.0,8.31578947368421,52.0,30.0,31.11269837220809,74.0,2.0,1.0,0.5,3,Very High,Fail
630157,CCC,2014B,1,6.0,3,0,0,0,30,1,45.0,0,1345.0,89.0,4.014925373134329,49.0,63.0,15.112359550561798,72.44444444444444,37.0,21.657049147512637,67.5,9.0,5.0,1.125,1,Medium,Pass
630178,CCC,2014B,1,8.0,1,0,0,0,90,1,52.0,0,1258.0,66.0,3.5238095238095237,56.0,72.0,19.060606060606062,55.714285714285715,38.0,14.522560445898028,64.66666666666667,7.0,5.0,3.0,1,Medium,Pass
630200,CCC,2014B,0,7.0,2,0,0,0,90,1,23.0,1,217.0,21.0,2.552941176470588,28.0,23.0,10.333333333333334,34.5,20.0,12.26104943849968,27.0,4.0,2.0,1.0,3,Very High,Withdrawn
630211,CCC,2014B,1,,3,1,0,0,30,1,22.0,0,3117.0,81.0,5.870056497175141,148.0,71.0,38.48148148148148,71.55555555555556,54.0,9.976360948651456,68.75,9.0,4.0,0.0,1,Medium,Pass
630449,CCC,2014B,1,7.0,2,0,0,0,60,1,50.0,0,922.0,65.0,3.3405797101449277,71.0,50.0,14.184615384615384,62.5,34.0,18.470052981593124,66.25,8.0,4.0,2.7142857142857144,3,Very High,Fail
630471,CCC,2014B,1,5.0,2,0,0,0,60,1,45.0,0,79.0,5.0,2.1944444444444446,14.0,15.0,15.8,60.0,60.0,0.0,0.0,1.0,1.0,2.0,3,Very High,Fail
630514,CCC,2014B,1,4.0,2,1,0,0,60,1,50.0,1,38.0,1.0,1.4074074074074074,9.0,27.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
630531,CCC,2014B,1,2.0,1,0,0,0,90,1,50.0,1,23.0,1.0,5.75,15.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
630540,CCC,2014B,0,3.0,1,0,0,0,90,1,28.0,1,1291.0,60.0,4.111464968152866,97.0,56.0,21.516666666666666,25.833333333333332,7.0,10.778064142816495,21.0,6.0,4.0,4.5,3,Very High,Withdrawn
630573,CCC,2014B,1,6.0,3,0,0,0,60,1,22.0,1,1066.0,25.0,7.507042253521127,138.0,31.0,42.64,55.0,50.0,7.0710678118654755,50.0,2.0,1.0,1.0,3,Very High,Withdrawn
630585,CCC,2014B,1,3.0,1,0,0,0,120,1,25.0,0,2286.0,67.0,5.035242290748899,118.0,66.0,34.11940298507463,40.2,25.0,10.66302021005306,49.5,5.0,3.0,1.2,3,Very High,Fail
630606,CCC,2014B,1,4.0,2,0,0,0,60,1,43.0,0,3103.0,85.0,6.108267716535433,99.0,77.0,36.50588235294118,54.166666666666664,35.0,14.702607478493965,78.0,6.0,5.0,3.4,2,High,Pass
630613,CCC,2014B,0,7.0,2,0,0,0,90,1,34.0,0,2823.0,111.0,3.671001300390117,66.0,103.0,25.43243243243243,84.375,78.0,4.1726148019814,84.66666666666667,8.0,4.0,0.42857142857142855,0,Low,Pass
630635,CCC,2014B,1,1.0,2,1,0,0,60,1,34.0,0,988.0,63.0,3.4186851211072664,59.0,59.0,15.682539682539682,60.125,35.0,17.907999010817164,59.0,8.0,5.0,2.875,3,Very High,Fail
630657,CCC,2014B,1,2.0,2,0,0,0,60,1,39.0,1,93.0,8.0,3.72,22.0,5.0,11.625,30.0,30.0,0.0,0.0,1.0,1.0,2.0,3,Very High,Withdrawn
630730,CCC,2014B,0,7.0,2,0,0,0,60,1,45.0,0,2296.0,106.0,3.9450171821305844,122.0,87.0,21.660377358490567,65.0,20.0,21.988633427296023,80.0,9.0,8.0,6.5,3,Very High,Fail
630825,CCC,2014B,1,8.0,1,0,0,0,60,1,25.0,0,114.0,8.0,4.75,56.0,10.0,14.25,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3,Very High,Fail
630888,CCC,2014B,1,1.0,2,0,0,0,60,1,45.0,1,162.0,11.0,2.892857142857143,37.0,24.0,14.727272727272727,63.0,50.0,18.384776310850235,76.0,2.0,1.0,0.0,3,Very High,Withdrawn
630896,CCC,2014B,1,5.0,2,0,1,0,60,1,45.0,0,2307.0,108.0,3.5822981366459627,149.0,86.0,21.36111111111111,98.88888888888889,90.0,3.333333333333334,100.0,9.0,5.0,1.125,0,Low,Distinction
630912,CCC,2014B,1,4.0,2,0,0,0,120,1,43.0,0,609.0,69.0,2.465587044534413,61.0,51.0,8.826086956521738,46.285714285714285,10.0,20.303647338300948,46.0,7.0,4.0,1.0,3,Very High,Fail
631038,CCC,2014B,0,5.0,2,0,0,0,60,1,29.0,1,70.0,8.0,2.121212121212121,6.0,14.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
631044,CCC,2014B,1,5.0,3,1,0,0,30,1,28.0,0,3794.0,198.0,3.1802179379715003,50.0,112.0,19.161616161616163,89.55555555555556,65.0,11.046618386537022,93.75,9.0,4.0,0.125,0,Low,Pass
631051,CCC,2014B,1,8.0,1,0,0,0,60,1,45.0,1,4.0,1.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
631075,CCC,2014B,1,9.0,2,0,0,0,90,1,36.0,1,483.0,58.0,3.0569620253164556,46.0,26.0,8.327586206896552,65.66666666666667,53.0,11.15048578911849,74.0,3.0,2.0,1.3333333333333333,3,Very High,Withdrawn
631122,CCC,2014B,1,5.0,2,0,0,0,60,1,44.0,0,417.0,41.0,3.207692307692308,68.0,31.0,10.170731707317072,83.44444444444444,24.0,23.590840972245516,89.25,9.0,4.0,0.875,3,Very High,Fail
631216,CCC,2014B,1,2.0,1,0,0,0,60,1,44.0,0,486.0,38.0,2.8092485549132946,77.0,25.0,12.789473684210526,37.0,30.0,6.557438524302,38.0,3.0,2.0,1.3333333333333333,3,Very High,Fail
631300,CCC,2014B,1,2.0,2,0,0,0,90,1,43.0,1,216.0,7.0,6.75,70.0,12.0,30.857142857142858,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3,Very High,Withdrawn
631334,CCC,2014B,1,5.0,2,0,1,0,60,1,24.0,0,674.0,53.0,2.622568093385214,42.0,101.0,12.716981132075471,91.66666666666667,76.0,7.697402159170328,94.0,9.0,4.0,1.0,0,Low,Pass
631365,CCC,2014B,1,3.0,2,0,0,0,90,1,43.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
631453,CCC,2014B,1,6.0,2,0,0,0,60,1,29.0,0,1277.0,84.0,3.6695402298850577,68.0,50.0,15.202380952380953,48.44444444444444,20.0,22.113972455842884,68.25,9.0,4.0,0.375,3,Very High,Fail
631455,CCC,2014B,1,,4,0,0,0,60,1,28.0,0,1597.0,146.0,2.903636363636364,67.0,82.0,10.938356164383562,95.11111111111111,80.0,6.27384340823957,94.5,9.0,4.0,-1.75,0,Low,Distinction
631473,CCC,2014B,1,2.0,1,0,0,0,120,1,22.0,0,5108.0,174.0,4.6268115942028984,273.0,138.0,29.35632183908046,95.22222222222223,81.0,6.260546656997648,90.25,9.0,4.0,0.875,0,Low,Distinction
631583,CCC,2014B,1,4.0,2,0,0,0,60,1,39.0,0,1443.0,78.0,3.9534246575342467,86.0,48.0,18.5,63.44444444444444,39.0,14.257551605299481,61.5,9.0,4.0,-0.125,1,Medium,Pass
631655,CCC,2014B,1,9.0,3,0,0,0,60,1,29.0,0,1618.0,62.0,3.9367396593673964,86.0,89.0,26.096774193548388,69.22222222222223,38.0,15.089547522853179,72.25,9.0,4.0,-0.625,3,Very High,Fail
631657,CCC,2014B,1,9.0,3,0,0,0,60,1,28.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
631699,CCC,2014B,1,,4,0,0,0,30,1,25.0,0,871.0,64.0,3.3244274809160306,87.0,76.0,13.609375,91.77777777777777,71.0,9.74394398816231,91.0,9.0,4.0,1.0,0,Low,Distinction
631715,CCC,2014B,1,6.0,3,0,0,0,30,1,25.0,0,1550.0,78.0,3.087649402390438,79.0,104.0,19.871794871794872,93.16666666666667,72.0,10.962055768270234,96.0,6.0,4.0,1.4,0,Low,Pass
631770,CCC,2014B,1,2.0,2,1,0,0,60,1,11.0,0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Fail
631772,CCC,2014B,1,10.0,1,1,0,0,30,1,25.0,0,10384.0,234.0,4.6922729326705825,56.0,129.0,44.376068376068375,94.0,84.0,6.304760106459246,91.5,9.0,4.0,-2.0,0,Low,Pass
631850,CCC,2014B,1,10.0,4,0,0,0,60,1,22.0,0,922.0,93.0,2.6647398843930636,45.0,101.0,9.913978494623656,97.33333333333333,87.0,4.330127018922193,99.25,9.0,4.0,-0.375,0,Low,Distinction
631925,CCC,2014B,1,,1,0,0,0,90,1,28.0,1,364.0,27.0,2.5815602836879434,31.0,41.0,13.481481481481481,63.0,50.0,18.384776310850235,76.0,2.0,1.0,1.0,3,Very High,Withdrawn
631929,CCC,2014B,0,3.0,2,0,1,0,60,1,29.0,1,138.0,4.0,4.6,76.0,15.0,34.5,70.0,70.0,0.0,0.0,1.0,1.0,2.0,3,Very High,Withdrawn
631981,CCC,2014B,0,,4,0,0,0,30,1,34.0,0,587.0,42.0,2.6926605504587156,46.0,70.0,13.976190476190476,71.66666666666667,45.0,16.575584454250777,83.0,9.0,6.0,6.0,1,Medium,Pass
632017,CCC,2014B,0,,3,1,0,0,60,1,24.0,0,2102.0,79.0,4.821100917431193,119.0,66.0,26.60759493670886,92.375,80.0,7.707834604200737,91.66666666666667,8.0,5.0,2.142857142857143,0,Low,Pass
632037,CCC,2014B,0,,3,1,0,0,100,1,28.0,0,165.0,8.0,4.125,29.0,16.0,20.625,20.0,20.0,0.0,0.0,1.0,1.0,2.0,3,Very High,Fail
632074,CCC,2014B,1,7.0,2,0,0,0,60,1,24.0,0,1906.0,90.0,3.5036764705882355,85.0,90.0,21.177777777777777,89.55555555555556,76.0,8.501633829904566,96.25,9.0,5.0,1.125,0,Low,Pass
632107,CCC,2014B,1,9.0,3,1,0,0,30,1,29.0,1,732.0,22.0,4.135593220338983,68.0,58.0,33.27272727272727,82.0,74.0,11.313708498984761,0.0,2.0,2.0,2.0,3,Very High,Withdrawn
632111,CCC,2014B,1,6.0,2,0,0,0,60,1,29.0,0,955.0,61.0,3.5634328358208953,84.0,55.0,15.655737704918034,60.888888888888886,43.0,11.741427132640695,61.0,9.0,4.0,1.0,1,Medium,Pass
632114,CCC,2014B,1,6.0,2,0,0,0,90,1,29.0,1,8.0,2.0,1.1428571428571428,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
632133,CCC,2014B,0,7.0,1,1,0,0,60,1,29.0,1,309.0,26.0,3.2872340425531914,46.0,34.0,11.884615384615385,79.66666666666667,74.0,8.962886439832502,74.0,3.0,2.0,1.3333333333333333,3,Very High,Withdrawn
632134,CCC,2014B,1,4.0,2,1,0,0,60,1,15.0,1,114.0,9.0,3.4545454545454546,24.0,10.0,12.666666666666666,60.0,60.0,0.0,0.0,1.0,1.0,2.0,3,Very High,Withdrawn
632135,CCC,2014B,1,7.0,1,1,0,0,60,1,29.0,1,153.0,10.0,3.122448979591837,40.0,23.0,15.3,67.33333333333333,31.0,31.785741037976972,31.0,3.0,3.0,1.6666666666666667,3,Very High,Withdrawn
632190,CCC,2014B,0,7.0,2,0,0,0,60,1,23.0,1,649.0,26.0,3.863095238095238,59.0,28.0,24.96153846153846,53.5,50.0,4.949747468305833,0.0,2.0,2.0,2.0,3,Very High,Withdrawn
632242,CCC,2014B,1,6.0,2,0,0,0,60,1,17.0,1,174.0,6.0,3.9545454545454546,76.0,18.0,29.0,58.5,58.0,0.7071067811865476,58.0,2.0,1.0,1.0,3,Very High,Withdrawn
632260,CCC,2014B,0,5.0,1,0,0,0,150,1,29.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
632312,CCC,2014B,1,3.0,2,0,0,0,60,1,27.0,0,180.0,19.0,1.978021978021978,13.0,33.0,9.473684210526315,57.0,50.0,9.899494936611665,64.0,2.0,2.0,1.5,3,Very High,Fail
632313,CCC,2014B,1,9.0,2,0,0,0,60,1,23.0,0,611.0,70.0,2.5040983606557377,53.0,52.0,8.728571428571428,96.42857142857143,90.0,3.6449573777637343,99.5,7.0,4.0,-3.3333333333333335,0,Low,Distinction
632332,CCC,2014B,1,3.0,2,0,0,0,60,1,22.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
632459,CCC,2014B,1,10.0,2,0,0,0,60,1,28.0,0,1322.0,66.0,3.723943661971831,142.0,75.0,20.03030303030303,58.125,27.0,13.537645923234109,53.5,8.0,4.0,1.4285714285714286,1,Medium,Pass
632486,CCC,2014B,0,5.0,2,0,0,0,90,1,27.0,1,53.0,3.0,2.12,10.0,17.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
632487,CCC,2014B,0,3.0,2,0,0,0,60,1,29.0,1,7.0,2.0,1.1666666666666667,2.0,5.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
632506,CCC,2014B,1,9.0,1,0,0,0,60,1,17.0,0,8163.0,110.0,7.551341350601295,240.0,73.0,74.2090909090909,77.33333333333333,60.0,17.009801096230763,0.0,3.0,3.0,2.0,3,Very High,Fail
632546,CCC,2014B,1,10.0,2,0,0,0,60,1,22.0,0,524.0,44.0,2.879120879120879,48.0,51.0,11.909090909090908,66.0,44.0,20.453198608856592,60.75,7.0,4.0,2.142857142857143,3,Very High,Fail
632554,CCC,2014B,1,10.0,3,0,1,0,90,1,29.0,0,3421.0,147.0,4.077473182359952,125.0,96.0,23.272108843537413,84.8,50.0,20.079840636817814,0.0,5.0,4.0,2.0,1,Medium,Distinction
632571,CCC,2014B,1,8.0,2,0,1,0,30,1,22.0,0,399.0,37.0,2.9555555555555557,62.0,20.0,10.783783783783784,79.66666666666667,68.0,13.00256384974389,83.5,6.0,5.0,5.8,0,Low,Pass
632597,CCC,2014B,1,6.0,2,0,0,0,30,1,24.0,0,348.0,18.0,3.7419354838709675,74.0,25.0,19.333333333333332,68.22222222222223,40.0,16.88029752239114,55.75,9.0,4.0,1.0,1,Medium,Pass
632637,CCC,2014B,1,3.0,1,0,0,0,120,1,15.0,1,536.0,8.0,9.571428571428571,158.0,11.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
